,wk_date,total_specimens,total_flu,total_a,ah1.int,a2009h1n1.int,ah3.int,propa.h1,propa.2009h1n1,propa.h3,total_b,prop.pos,prop.b,prop.ah1,prop.ah3,prop.a2009
923,9/4/16,8132,171,105,0,6.5625,98.4375,0,0.0625,0.9375,66,0.021028037,0.008116085,0,0.012104956,0.000806997
924,9/11/16,9280,217,139,0,17.65079365,121.3492063,0,0.126984127,0.873015873,78,0.023383621,0.008405172,0,0.013076423,0.001902025
925,9/18/16,10040,263,180,0,13.01204819,166.9879518,0,0.072289157,0.927710843,83,0.026195219,0.008266932,0,0.016632266,0.001296021
926,9/25/16,11292,284,185,0,11.85897436,173.1410256,0,0.064102564,0.935897436,99,0.025150549,0.008767269,0,0.01533307,0.00105021
927,10/2/16,14278,316,216,0,20.25,195.75,0,0.09375,0.90625,100,0.022131951,0.007003782,0,0.013709903,0.001418266
928,10/9/16,15023,299,200,0,23.91304348,176.0869565,0,0.119565217,0.880434783,99,0.019902816,0.006589895,0,0.011721158,0.001591762
929,10/16/16,16250,379,263,0,21.61643836,241.3835616,0,0.082191781,0.917808219,116,0.023323077,0.007138462,0,0.014854373,0.001330242
930,10/23/16,16480,387,287,0,26.09090909,260.9090909,0,0.090909091,0.909090909,100,0.02348301,0.006067961,0,0.015831862,0.001583186
931,10/30/16,17948,476,338,0,30.26865672,307.7313433,0,0.089552239,0.910447761,138,0.026521061,0.007688879,0,0.017145718,0.001686464
932,11/6/16,19086,565,432,0,13.5,418.5,0,0.03125,0.96875,133,0.02960285,0.006968459,0,0.021927067,0.000707325
933,11/13/16,20411,712,547,0,24.86363636,522.1363636,0,0.045454545,0.954545455,165,0.034883151,0.008083876,0,0.025581126,0.001218149
934,11/20/16,19618,820,634,0,18.75739645,615.2426036,0,0.029585799,0.970414201,186,0.041798348,0.009481089,0,0.031361128,0.000956132
935,11/27/16,23255,1097,874,0,34.32628399,839.673716,0,0.039274924,0.960725076,223,0.047172651,0.009589336,0,0.036107234,0.001476082
936,12/4/16,22444,1402,1192,0,33.84989858,1158.150101,0,0.028397566,0.971602434,210,0.062466583,0.009356621,0,0.051601769,0.001508194
937,12/11/16,25720,2407,2136,0,50.0625,2085.9375,0,0.0234375,0.9765625,271,0.093584759,0.010536547,0,0.081101769,0.001946442
938,12/18/16,29439,4042,3619,0,100.4315789,3518.568421,0,0.027751196,0.972248804,423,0.137300859,0.014368695,0,0.11952065,0.003411515
939,12/25/16,36560,6506,6009,0,112.5807963,5896.419204,0,0.018735363,0.981264637,497,0.177954048,0.013594092,0,0.161280613,0.003079343
940,1/1/17,38960,6933,6421,0,160.525,6260.475,0,0.025,0.975,512,0.177951745,0.013141684,0,0.16068981,0.004120252
941,1/8/17,39546,7850,7224,0,156.6958831,7067.304117,0,0.021691014,0.978308986,626,0.198503009,0.015829667,0,0.178710972,0.00396237
942,1/15/17,41010,9250,8396,0,207.174026,8188.825974,0,0.024675325,0.975324675,854,0.225554743,0.020824189,0,0.199678761,0.005051793
943,1/22/17,42620,9782,8761,0,166.169088,8594.830912,0,0.018966909,0.981033091,1021,0.229516659,0.023955889,0,0.201661917,0.003898852
944,1/29/17,46521,11881,10456,0,201.4567435,10254.54326,0,0.019267095,0.980732905,1425,0.255390039,0.030631328,0,0.220428264,0.004330447
945,2/5/17,53516,15074,12771,0,297.6825345,12473.31747,0,0.023309258,0.976690742,2303,0.281672771,0.043033859,0,0.233076416,0.005562496
946,2/12/17,54691,15356,12248,0,310.1914339,11937.80857,0,0.025325885,0.974674115,3108,0.280777459,0.056828363,0,0.218277387,0.005671709
947,2/19/17,52446,14783,11226,0,398.4749082,10827.52509,0,0.035495716,0.964504284,3557,0.281870877,0.067822141,0,0.206450923,0.007597813
948,2/26/17,44426,10162,7164,0,250.2302717,6913.769728,0,0.034928849,0.965071151,2998,0.228739927,0.067483005,0,0.155624403,0.005632519
949,3/5/17,42112,9372,5953,0,227.9096478,5725.090352,0,0.038284839,0.961715161,3419,0.222549392,0.08118826,0,0.135949144,0.005411988
950,3/12/17,39836,8619,4743,0,141.733191,4601.266809,0,0.029882604,0.970117396,3876,0.216362085,0.097298926,0,0.115505242,0.003557917
951,3/19/17,38400,8654,4099,0,145.3878719,3953.612128,0,0.035469108,0.964530892,4555,0.225364583,0.118619792,0,0.102958649,0.003786142
952,3/26/17,35530,7625,3030,0,119.9560117,2910.043988,0,0.039589443,0.960410557,4595,0.214607374,0.129327329,0,0.081903856,0.003376189
953,4/2/17,31021,5524,1838,0,79.91304348,1758.086957,0,0.043478261,0.956521739,3686,0.178072918,0.118822733,0,0.05667409,0.002576095
954,4/9/17,26720,3942,1129,0,24.97787611,1104.022124,0,0.022123894,0.977876106,2813,0.14752994,0.105276946,0,0.041318193,0.000934801
955,4/16/17,23640,2684,724,0,51.38064516,672.6193548,0,0.070967742,0.929032258,1960,0.113536379,0.082910321,0,0.028452595,0.002173462
956,4/23/17,20099,1695,468,0,23.4,444.6,0,0.05,0.95,1227,0.084332554,0.061047813,0,0.022120504,0.001164237
957,4/30/17,17267,1253,342,0,19.43181818,322.5681818,0,0.056818182,0.943181818,911,0.072566167,0.052759599,0,0.018681194,0.001125373
958,5/7/17,16191,1109,334,0,10.02,323.98,0,0.03,0.97,775,0.068494843,0.047866098,0,0.020009882,0.000618862
959,5/14/17,15080,944,285,0,20.95588235,264.0441176,0,0.073529412,0.926470588,659,0.062599469,0.043700265,0,0.017509557,0.001389647
960,5/21/17,13461,734,227,0,28.9787234,198.0212766,0,0.127659574,0.872340426,507,0.054527895,0.037664364,0,0.01471074,0.002152791
961,5/28/17,12194,653,211,0,5.275,205.725,0,0.025,0.975,442,0.053550927,0.036247335,0,0.016871002,0.00043259
962,6/4/17,11119,503,174,0,22.89473684,151.1052632,0,0.131578947,0.868421053,329,0.045237881,0.029588992,0,0.013589825,0.002059064
963,6/11/17,9966,410,183,0,28.70588235,154.2941176,0,0.156862745,0.843137255,227,0.041139876,0.022777443,0,0.015482051,0.002880382
964,6/18/17,8843,319,152,0,16.88888889,135.1111111,0,0.111111111,0.888888889,167,0.036073731,0.018884994,0,0.015278877,0.00190986
965,6/25/17,7859,267,139,0,15.79545455,123.2045455,0,0.113636364,0.886363636,128,0.033973788,0.016287059,0,0.015676873,0.002009856
966,7/2/17,7366,211,114,0,29.23076923,84.76923077,0,0.256410256,0.743589744,97,0.028645126,0.013168613,0,0.011508177,0.003968337
967,7/9/17,7741,220,127,0,14.51428571,112.4857143,0,0.114285714,0.885714286,93,0.028420101,0.012013952,0,0.014531161,0.001874988
968,7/16/17,7532,182,121,0,28.47058824,92.52941176,0,0.235294118,0.764705882,61,0.024163569,0.008098779,0,0.01228484,0.003779951
969,7/23/17,7122,189,114,0,21,93,0,0.184210526,0.815789474,75,0.026537489,0.01053075,0,0.01305813,0.00294861
970,7/30/17,7110,191,145,0,23.67346939,121.3265306,0,0.163265306,0.836734694,46,0.026863572,0.006469761,0,0.01706421,0.003329602
971,8/6/17,7266,207,125,0,15.625,109.375,0,0.125,0.875,82,0.028488852,0.011285439,0,0.015052987,0.002150427
972,8/13/17,7949,152,102,0,13.78378378,88.21621622,0,0.135135135,0.864864865,50,0.019121902,0.006290099,0,0.011097775,0.001734027
973,8/20/17,8570,199,142,0,14.2,127.8,0,0.1,0.9,57,0.023220537,0.006651109,0,0.014912485,0.001656943
974,8/27/17,9890,272,203,0,44.56097561,158.4390244,0,0.219512195,0.780487805,69,0.027502528,0.006976744,0,0.016020124,0.00450566
975,9/3/17,10850,331,247,0,25.33333333,221.6666667,0,0.102564103,0.897435897,84,0.030506912,0.007741935,0,0.020430108,0.002334869
976,9/10/17,12321,370,265,0,18.11965812,246.8803419,0,0.068376068,0.931623932,105,0.03003003,0.008522036,0,0.020037362,0.001470632
977,9/17/17,13529,347,243,0,4.718446602,238.2815534,0,0.019417476,0.980582524,104,0.025648607,0.00768719,0,0.017612651,0.000348765
978,9/24/17,14583,375,285,0,22.09302326,262.9069767,0,0.07751938,0.92248062,90,0.025714873,0.00617157,0,0.018028319,0.001514985
979,10/1/17,16573,502,369,0,35.27205882,333.7279412,0,0.095588235,0.904411765,133,0.030290231,0.008025101,0,0.020136846,0.002128284
980,10/8/17,17636,534,413,0,36.82802548,376.1719745,0,0.089171975,0.910828025,121,0.030278975,0.006860966,0,0.021329779,0.00208823
981,10/15/17,19061,589,465,0,34.81283422,430.1871658,0,0.07486631,0.92513369,124,0.030900792,0.00650543,0,0.022568972,0.001826391
982,10/22/17,19864,740,570,0,71.94174757,498.0582524,0,0.126213592,0.873786408,170,0.037253323,0.008558196,0,0.025073412,0.003621715
983,10/29/17,21606,1066,791,0,69.53846154,721.4615385,0,0.087912088,0.912087912,275,0.049338147,0.012727946,0,0.033391722,0.003218479
984,11/5/17,23440,1323,1034,0,87.16860465,946.8313953,0,0.084302326,0.915697674,289,0.05644198,0.012329352,0,0.040393831,0.003718797
985,11/12/17,25670,1819,1402,0,170.308026,1231.691974,0,0.121475054,0.878524946,417,0.070860927,0.016244644,0,0.047981768,0.006634516
986,11/19/17,25441,2297,1869,0,144.3107345,1724.689266,0,0.077212806,0.922787194,428,0.090287331,0.016823238,0,0.067791725,0.005672369
987,11/26/17,29582,2983,2411,0,173.432783,2237.567217,0,0.071933962,0.928066038,572,0.100838348,0.019336083,0,0.075639484,0.005862781
988,12/3/17,33552,4587,3610,0,230.6299911,3379.370009,0,0.063886424,0.936113576,977,0.136713162,0.029118979,0,0.100720375,0.006873808
989,12/10/17,38752,7316,6223,0,516.0720339,5706.927966,0,0.082929782,0.917070218,1093,0.188790256,0.028204996,0,0.147267959,0.013317301
990,12/17/17,52824,14060,11987,0,1053.416331,10933.58367,0,0.087879897,0.912120103,2073,0.266166894,0.039243526,0,0.206981366,0.019942002
991,12/24/17,60942,17893,15294,0,1307.700276,13986.29972,0,0.085504137,0.914495863,2599,0.293607036,0.042647107,0,0.229501817,0.021458112
992,12/31/17,67726,19880,16672,0,1475.806362,15196.19364,0,0.088520055,0.911479945,3208,0.293535717,0.047367333,0,0.224377545,0.021790839
993,1/7/18,75195,22933,18948,0,1996.933226,16951.06677,0,0.105390185,0.894609815,3985,0.304980384,0.052995545,0,0.225428111,0.026556729
994,1/14/18,75417,22642,17965,0,2328.052984,15636.94702,0,0.129588254,0.870411746,4677,0.300224087,0.062015196,0,0.207339817,0.030869074
995,1/21/18,87245,26318,19961,0,3277.269687,16683.73031,0,0.164183642,0.835816358,6357,0.301656255,0.072863774,0,0.191228498,0.037563983
996,1/28/18,88743,26386,18270,0,3261.640316,15008.35968,0,0.178524374,0.821475626,8116,0.297330494,0.091455101,0,0.169121617,0.036753776
997,2/4/18,87883,25963,16732,0,3522.526316,13209.47368,0,0.210526316,0.789473684,9231,0.295426874,0.105037379,0,0.150307496,0.040081999
998,2/11/18,80481,22908,13401,0,3306.827019,10094.17298,0,0.246759721,0.753240279,9507,0.28463861,0.11812726,0,0.125423056,0.041088294
999,2/18/18,64580,16227,8575,0,1902.791878,6672.208122,0,0.221899927,0.778100073,7652,0.251269743,0.118488696,0,0.103316942,0.029464105
1000,2/25/18,52069,10801,5251,0,1548.856115,3702.143885,0,0.294964029,0.705035971,5550,0.207436286,0.106589333,0,0.07110073,0.029746224
1001,3/4/18,44035,7917,3477,0,902.1405405,2574.859459,0,0.259459459,0.740540541,4440,0.179788804,0.100828886,0,0.058473021,0.020486898
1002,3/11/18,39323,7009,2839,0,1147.810753,1691.189247,0,0.404301075,0.595698925,4170,0.178241741,0.106044808,0,0.043007635,0.029189298
1003,3/18/18,35690,6138,2387,0,809.1525424,1577.847458,0,0.338983051,0.661016949,3751,0.171980947,0.105099468,0,0.044209791,0.022671688
1004,3/25/18,32633,5619,2068,0,775.5,1292.5,0,0.375,0.625,3551,0.172187663,0.108816229,0,0.039607146,0.023764288
1005,4/1/18,29245,4290,1422,0,602.9681979,819.0318021,0,0.424028269,0.575971731,2868,0.146691742,0.098068046,0,0.028005875,0.020617822
1006,4/8/18,26533,3414,1106,0,550.2758621,555.7241379,0,0.497536946,0.502463054,2308,0.128669958,0.086986017,0,0.02094464,0.020739301
1007,4/15/18,22657,2455,732,0,272.4963504,459.5036496,0,0.372262774,0.627737226,1723,0.108355034,0.076047138,0,0.020280869,0.012027027
1008,4/22/18,20356,1875,582,0,299.0091743,282.9908257,0,0.513761468,0.486238532,1293,0.092110434,0.063519355,0,0.013902084,0.014688995
1009,4/29/18,17926,1317,419,0,236.056338,182.943662,0,0.563380282,0.436619718,898,0.073468705,0.050094834,0,0.010205493,0.013168378
1010,5/6/18,15577,776,227,0,100.8888889,126.1111111,0,0.444444444,0.555555556,549,0.049817038,0.03524427,0,0.008095982,0.006476786
1011,5/13/18,13477,481,202,0,124.3076923,77.69230769,0,0.615384615,0.384615385,279,0.035690436,0.020701937,0,0.005764807,0.009223692
1012,5/20/18,12143,338,143,0,107.25,35.75,0,0.75,0.25,195,0.027834967,0.016058635,0,0.002944083,0.008832249
1013,5/27/18,11054,193,89,0,54.76923077,34.23076923,0,0.615384615,0.384615385,104,0.017459743,0.009408359,0,0.003096686,0.004954698
1014,6/3/18,9989,178,83,0,58.1,24.9,0,0.7,0.3,95,0.017819602,0.009510462,0,0.002492742,0.005816398
1015,6/10/18,9212,138,60,0,40,20,0,0.666666667,0.333333333,78,0.01498046,0.008467217,0,0.002171081,0.004342162
1016,6/17/18,8715,100,53,0,13.25,39.75,0,0.25,0.75,47,0.011474469,0.005393001,0,0.004561102,0.001520367
1017,6/24/18,7920,95,65,0,16.25,48.75,0,0.25,0.75,30,0.011994949,0.003787879,0,0.006155303,0.002051768
1018,7/1/18,7010,90,58,0,37.28571429,20.71428571,0,0.642857143,0.357142857,32,0.012838802,0.004564907,0,0.002954962,0.005318932
1019,7/8/18,7162,87,68,0,32,36,0,0.470588235,0.529411765,19,0.012147445,0.00265289,0,0.005026529,0.004468026
1020,7/15/18,7009,101,77,0,57.75,19.25,0,0.75,0.25,24,0.014410044,0.003424169,0,0.002746469,0.008239406
1021,7/22/18,6976,85,64,0,48,16,0,0.75,0.25,21,0.012184633,0.003010321,0,0.002293578,0.006880734
1022,7/29/18,6477,81,63,0,25.94117647,37.05882353,0,0.411764706,0.588235294,18,0.01250579,0.002779064,0,0.005721603,0.004005122
1023,8/5/18,6954,87,62,0,26.57142857,35.42857143,0,0.428571429,0.571428571,25,0.012510785,0.003595053,0,0.005094704,0.003821028
1024,8/12/18,7246,77,56,0,20,36,0,0.357142857,0.642857143,21,0.010626553,0.002898151,0,0.004968258,0.002760144
1025,8/19/18,8042,149,120,0,55.13513514,64.86486486,0,0.459459459,0.540540541,29,0.018527729,0.003606068,0,0.008065763,0.006855898
1026,8/26/18,8970,149,114,0,71.25,42.75,0,0.625,0.375,35,0.016610925,0.003901895,0,0.004765886,0.007943144
1027,9/2/18,10137,207,153,0,76.5,76.5,0,0.5,0.5,54,0.020420243,0.00532702,0,0.007546611,0.007546611
1028,9/9/18,12476,252,198,0,133.5348837,64.46511628,0,0.674418605,0.325581395,54,0.020198782,0.00432831,0,0.00516713,0.010703341
1029,9/16/18,13717,270,199,0,112.2564103,86.74358974,0,0.564102564,0.435897436,71,0.019683604,0.005176059,0,0.006323802,0.008183744
1030,9/23/18,15324,257,202,0,122.4242424,79.57575758,0,0.606060606,0.393939394,55,0.016771078,0.003589141,0,0.005192884,0.007989053
1031,9/30/18,17329,355,266,0,192.85,73.15,0,0.725,0.275,89,0.020485891,0.005135899,0,0.004221248,0.011128744
1032,10/7/18,18953,390,294,0,242.6666667,51.33333333,0,0.825396825,0.174603175,96,0.020577217,0.005065161,0,0.002708454,0.012803602
1033,10/14/18,21331,507,399,0,280.3783784,118.6216216,0,0.702702703,0.297297297,108,0.023768225,0.005063054,0,0.005560997,0.013144174
1034,10/21/18,22570,571,454,0,310.8468468,143.1531532,0,0.684684685,0.315315315,117,0.02529907,0.005183872,0,0.00634263,0.013772567
1035,10/28/18,23743,609,500,0,392.5233645,107.4766355,0,0.785046729,0.214953271,109,0.025649665,0.004590827,0,0.004526666,0.016532172
1036,11/4/18,24902,819,705,0,572.8125,132.1875,0,0.8125,0.1875,114,0.032888925,0.004577946,0,0.005308309,0.02300267
1037,11/11/18,25945,980,869,0,680.4867725,188.5132275,0,0.783068783,0.216931217,111,0.03777221,0.004278281,0,0.007265879,0.026228051
1038,11/18/18,25901,1260,1176,0,939.9256506,236.0743494,0,0.799256506,0.200743494,84,0.04864677,0.003243118,0,0.009114488,0.036289165
1039,11/25/18,30032,1524,1404,0,1173.6,230.4,0,0.835897436,0.164102564,120,0.050745871,0.003995738,0,0.007671817,0.039078316
1040,12/2/18,30806,2294,2125,0,1700.94235,424.0576497,0,0.800443459,0.199556541,169,0.074466013,0.005485944,0,0.013765424,0.055214645
1041,12/9/18,35352,4313,4103,0,3293.133175,809.8668252,0,0.802615933,0.197384067,210,0.122001584,0.005940258,0,0.022908657,0.09315267
1042,12/16/18,41097,6960,6731,0,5506.283933,1224.716067,0,0.818048423,0.181951577,229,0.169355427,0.005572183,0,0.02980062,0.133982625
1043,12/23/18,45945,8758,8479,0,6947.526038,1531.473962,0,0.819380356,0.180619644,279,0.190619219,0.006072478,0,0.033332767,0.151213974
1044,12/30/18,47354,7076,6892,0,5478.375252,1413.624748,0,0.794889038,0.205110962,184,0.149427715,0.003885627,0,0.029852277,0.11568981
1045,1/6/19,44893,7092,6838,0,5879.939868,958.0601323,0,0.859891762,0.140108238,254,0.157975631,0.005657898,0,0.021340969,0.130976764
1046,1/13/19,45371,8864,8635,0,6914.562975,1720.437025,0,0.800760043,0.199239957,229,0.195367085,0.005047277,0,0.03791931,0.152400498
1047,1/20/19,47747,10796,10502,0,7889.232784,2612.767216,0,0.751212415,0.248787585,294,0.226108447,0.006157455,0,0.054721076,0.165229916
1048,1/27/19,52806,13581,13235,0,8936.953722,4298.046278,0,0.675251509,0.324748491,346,0.257186683,0.006552286,0,0.081393142,0.169241255
1049,2/3/19,58925,16783,16307,0,9946.263722,6360.736278,0,0.609938292,0.390061708,476,0.284819686,0.008078065,0,0.107946309,0.168795311
1050,2/10/19,58042,17010,16425,0,9299.127327,7125.872673,0,0.566156915,0.433843085,585,0.293063644,0.010078908,0,0.122770971,0.160213765
1051,2/17/19,58848,17344,16769,0,8328.265929,8440.734071,0,0.496646546,0.503353454,575,0.294725394,0.009770935,0,0.143432811,0.141521648
1052,2/24/19,58209,17202,16679,0,7268.032595,9410.967405,0,0.435759494,0.564240506,523,0.295521311,0.008984865,0,0.16167547,0.124860977
1053,3/3/19,58090,16954,16390,0,6784.966357,9605.033643,0,0.413969881,0.586030119,564,0.291857463,0.009709072,0,0.165347455,0.116800936
1054,3/10/19,57885,17008,16301,0,5954.936044,10346.06396,0,0.365311088,0.634688912,707,0.293823961,0.012213872,0,0.178734801,0.102875288
1055,3/17/19,52587,13277,12510,0,4340.917559,8169.082441,0,0.346995808,0.653004192,767,0.252476848,0.014585354,0,0.155344143,0.082547351
1056,3/24/19,45852,10078,9284,0,2769.941846,6514.058154,0,0.298356511,0.701643489,794,0.21979412,0.017316584,0,0.142067045,0.060410491
1057,3/31/19,39381,6919,6136,0,1685.769419,4450.230581,0,0.27473426,0.72526574,783,0.175693863,0.019882685,0,0.113004509,0.042806669
1058,4/7/19,33865,4819,4097,0,1013.738883,3083.261117,0,0.247434436,0.752565564,722,0.14230031,0.021319947,0,0.091045655,0.029934708
1059,4/14/19,29493,2996,2384,0,640.3305785,1743.669421,0,0.268595041,0.731404959,612,0.101583427,0.020750687,0,0.059121467,0.021711273
1060,4/21/19,25962,1874,1341,0,385.6470588,955.3529412,0,0.287581699,0.712418301,533,0.07218242,0.020530005,0,0.036798126,0.014854289
1061,4/28/19,21210,1265,863,0,251.5470852,611.4529148,0,0.291479821,0.708520179,402,0.059641678,0.018953324,0,0.02882852,0.011859834
1062,5/5/19,18582,906,557,0,180.323741,376.676259,0,0.323741007,0.676258993,349,0.048756861,0.018781617,0,0.020271029,0.009704216
1063,5/12/19,17801,788,461,0,158.584,302.416,0,0.344,0.656,327,0.044267176,0.018369755,0,0.016988708,0.008908713
1064,5/19/19,16227,669,376,0,113.5833333,262.4166667,0,0.302083333,0.697916667,293,0.041227584,0.018056326,0,0.016171607,0.006999651
1065,5/26/19,14942,581,294,0,86.69230769,207.3076923,0,0.294871795,0.705128205,287,0.038883684,0.019207603,0,0.01387416,0.005801921
1066,6/2/19,13119,487,227,0,71.83544304,155.164557,0,0.316455696,0.683544304,260,0.037121732,0.019818584,0,0.011827468,0.00547568
1067,6/9/19,11838,376,214,0,57.61538462,156.3846154,0,0.269230769,0.730769231,162,0.031762122,0.013684744,0,0.013210392,0.004866986
1068,6/16/19,10857,294,182,0,48.70422535,133.2957746,0,0.267605634,0.732394366,112,0.027079304,0.010315925,0,0.012277404,0.004485975
1069,6/23/19,9519,280,164,0,49.91304348,114.0869565,0,0.304347826,0.695652174,116,0.029414855,0.012186154,0,0.011985183,0.005243518
1070,6/30/19,9215,305,202,0,83.68571429,118.3142857,0,0.414285714,0.585714286,103,0.033098209,0.011177428,0,0.012839315,0.009081467
1071,7/7/19,9476,248,155,0,29.80769231,125.1923077,0,0.192307692,0.807692308,93,0.02617138,0.009814268,0,0.013211514,0.003145599
1072,7/14/19,8662,267,176,0,31.52238806,144.4776119,0,0.179104478,0.820895522,91,0.03082429,0.010505657,0,0.016679475,0.003639158
1073,7/21/19,8247,253,154,0,60.95833333,93.04166667,0,0.395833333,0.604166667,99,0.030677822,0.012004365,0,0.01128188,0.007391577
1074,7/28/19,8217,248,150,0,47.72727273,102.2727273,0,0.318181818,0.681818182,98,0.030181331,0.011926494,0,0.01244648,0.005808357
1075,8/4/19,8375,223,119,0,20.825,98.175,0,0.175,0.825,104,0.026626866,0.01241791,0,0.011722388,0.002486567
1076,8/11/19,8654,268,135,0,50,85,0,0.37037037,0.62962963,133,0.030968338,0.015368616,0,0.009822048,0.005777675
1077,8/18/19,9248,302,152,0,50.66666667,101.3333333,0,0.333333333,0.666666667,150,0.032655709,0.016219723,0,0.010957324,0.005478662
1078,8/25/19,10877,450,194,0,56.58333333,137.4166667,0,0.291666667,0.708333333,256,0.041371702,0.023535901,0,0.012633692,0.005202108
1079,9/1/19,12269,476,215,0,49.14285714,165.8571429,0,0.228571429,0.771428571,261,0.038796968,0.021273127,0,0.013518391,0.004005449
1080,9/8/19,13961,475,247,0,36.59259259,210.4074074,0,0.148148148,0.851851852,228,0.034023351,0.016331208,0,0.015071084,0.002621058
1081,9/15/19,15825,562,258,0,81,177,0,0.313953488,0.686046512,304,0.035513428,0.019210111,0,0.011184834,0.005118483
1082,9/22/19,18147,628,249,0,57.46153846,191.5384615,0,0.230769231,0.769230769,379,0.034606271,0.020884995,0,0.010554828,0.003166448
1083,9/29/19,20838,427,239,0,72.86585366,166.1341463,0,0.304878049,0.695121951,188,0.02049141,0.009021979,0,0.007972653,0.003496778
1084,10/6/19,23214,525,265,0,90.15463918,174.8453608,0,0.340206186,0.659793814,260,0.022615663,0.011200138,0,0.007531893,0.003883632
1085,10/13/19,24387,594,314,0,95.79661017,218.2033898,0,0.305084746,0.694915254,280,0.02435724,0.011481527,0,0.008947529,0.003928183
1086,10/20/19,26124,855,380,0,153.740458,226.259542,0,0.404580153,0.595419847,475,0.032728525,0.018182514,0,0.008660984,0.005885027
1087,10/27/19,27014,1137,417,0,191.8938053,225.1061947,0,0.460176991,0.539823009,720,0.042089287,0.026652847,0,0.008332946,0.007103495
1088,11/3/19,31189,2208,815,0,507.2959184,307.7040816,0,0.62244898,0.37755102,1393,0.07079419,0.044663183,0,0.009865789,0.016265219
1089,11/10/19,33647,2906,888,0,639.1884058,248.8115942,0,0.719806763,0.280193237,2018,0.086367284,0.059975629,0,0.007394763,0.018996891
1090,11/17/19,39305,4599,1412,0,1084.214286,327.7857143,0,0.767857143,0.232142857,3187,0.117008014,0.081083832,0,0.008339542,0.02758464
1091,11/24/19,37757,5067,1623,0,1324.971239,298.0287611,0,0.816371681,0.183628319,3444,0.134200281,0.091214874,0,0.007893338,0.035092069
1092,12/1/19,45188,6435,2108,0,1814.436242,293.5637584,0,0.860738255,0.139261745,4327,0.142405063,0.09575551,0,0.006496498,0.040153055
1093,12/8/19,48415,9127,2897,0,2573.266476,323.7335244,0,0.888252149,0.111747851,6230,0.188515956,0.128679128,0,0.006686637,0.053150191
1094,12/15/19,58494,14697,4716,0,4462.399173,253.6008273,0,0.94622544,0.05377456,9981,0.251256539,0.170632885,0,0.004335502,0.076288152
1095,12/22/19,68238,20267,7305,0,6809.745763,495.2542373,0,0.93220339,0.06779661,12962,0.297004602,0.189952812,0,0.007257748,0.099794041
1096,12/29/19,69417,18204,7053,0,6530.363903,522.6360968,0,0.925898753,0.074101247,11151,0.262241238,0.160637884,0,0.007528935,0.094074418
1097,1/5/20,65248,16883,7567,0,7110.004213,456.9957865,0,0.939606742,0.060393258,9316,0.258751226,0.142778323,0,0.007003982,0.108968922
1098,1/12/20,65248,18967,9439,0,9026.643926,412.3560742,0,0.956313585,0.043686415,9528,0.290690902,0.146027464,0,0.006319827,0.138343611
1099,1/19/20,69502,21528,11363,0,10877.24405,485.7559524,0,0.957251082,0.042748918,10165,0.309746482,0.146254784,0,0.006989093,0.156502605
1100,1/26/20,78348,25671,14610,0,14063.16517,546.8348251,0,0.962571196,0.037428804,11061,0.327653546,0.141177822,0,0.006979563,0.17949616
1101,2/2/20,77533,25425,15470,0,14894.46034,575.5396566,0,0.962796402,0.037203598,9955,0.327924884,0.128396941,0,0.007423157,0.192104786
1102,2/9/20,74292,23832,15618,0,15138.46764,479.5323571,0,0.969296174,0.030703826,8214,0.320788241,0.110563722,0,0.006454697,0.203769822
1103,2/16/20,69556,21158,14661,0,14051.46171,609.5382932,0,0.958424508,0.041575492,6497,0.304186555,0.093406751,0,0.008763274,0.202016529
1104,2/23/20,66399,18459,13493,0,13001.63642,491.3635838,0,0.963583815,0.036416185,4966,0.278001175,0.074790283,0,0.007400165,0.195810726
1105,3/1/20,68305,16670,12800,0,12245.45994,554.5400593,0,0.956676558,0.043323442,3870,0.244052412,0.056657639,0,0.008118587,0.179276187
1106,3/8/20,78031,13324,10341,0,9709.618812,631.3811881,0,0.938943894,0.061056106,2983,0.17075265,0.038228396,0,0.008091415,0.124432838
1107,3/15/20,75955,6108,4628,0,4335.088608,292.9113924,0,0.936708861,0.063291139,1480,0.080416036,0.019485222,0,0.003856381,0.057074434
1108,3/22/20,46904,1210,874,0,816.8224299,57.17757009,0,0.934579439,0.065420561,336,0.025797373,0.007163568,0,0.001219034,0.017414771
1109,3/29/20,32317,372,238,0,231.7368421,6.263157895,0,0.973684211,0.026315789,134,0.011510969,0.004146424,0,0.000193804,0.007170741
1110,4/5/20,20596,156,106,0,106,0,0,1,0,50,0.007574286,0.002427656,0,0,0.00514663
1111,4/12/20,15330,114,77,0,77,0,0,1,0,37,0.007436399,0.002413568,0,0,0.005022831
1112,4/19/20,13648,58,46,0,46,0,0,1,0,12,0.004249707,0.00087925,0,0,0.003370457
1113,4/26/20,11018,54,43,0,43,0,0,1,0,11,0.004901071,0.000998366,0,0,0.003902705
1114,5/3/20,9552,58,41,0,39.48148148,1.518518519,0,0.962962963,0.037037037,17,0.006072027,0.001779732,0,0.000158974,0.004133321
1115,5/10/20,8532,51,38,0,38,0,0,1,0,13,0.005977496,0.001523676,0,0,0.004453821
1116,5/17/20,8078,17,9,0,9,0,0,1,0,8,0.002104481,0.000990344,0,0,0.001114137
1117,5/24/20,6587,14,10,0,10,0,0,1,0,4,0.002125399,0.000607257,0,0,0.001518142
1118,5/31/20,6543,23,9,0,9,0,0,1,0,14,0.003515207,0.002139691,0,0,0.001375516
